Date,Product_Category,Units_Sold,Unit_Price,Total_Revenue
2022-11-14,Dresses,29.0,80.0,2320.0
2022-11-14,Accessories,113.0,15.0,1695.0
2022-11-15,T-Shirts,74.0,25.0,1850.0
2022-11-15,Jeans,87.0,60.0,5220.0
2022-11-15,Jackets,86.0,120.0,10320.0
2022-11-15,Dresses,28.0,80.0,2240.0
2022-11-15,Accessories,113.0,15.0,1695.0
2022-11-16,T-Shirts,70.0,25.0,1750.0
2022-11-16,Jeans,77.0,60.0,4620.0
2022-11-16,Jackets,88.0,120.0,10560.0
2022-11-16,Dresses,33.0,80.0,2640.0
2022-11-16,Accessories,95.0,15.0,1425.0
2022-11-17,T-Shirts,85.0,25.0,2125.0
2022-11-17,Jeans,81.0,60.0,4860.0
2022-11-17,Jackets,95.0,120.0,11400.0
2022-11-17,Dresses,33.0,80.0,2640.0
2022-11-17,Accessories,137.0,15.0,2055.0
2022-11-18,T-Shirts,80.0,25.0,2000.0
2022-11-18,Jeans,93.0,60.0,5580.0
2022-11-18,Jackets,89.0,120.0,10680.0
2022-11-18,Dresses,31.0,80.0,2480.0
2022-11-18,Accessories,154.0,15.0,2310.0
2022-11-19,T-Shirts,125.0,25.0,3125.0
2022-11-19,Jeans,127.0,60.0,7620.0
2022-11-19,Jackets,114.0,120.0,13680.0
2022-11-19,Dresses,42.0,80.0,3360.0
2022-11-19,Accessories,188.0,15.0,2820.0
2022-11-20,T-Shirts,115.0,25.0,2875.0
2022-11-20,Jeans,108.0,60.0,6480.0
2022-11-20,Jackets,129.0,120.0,15480.0
2022-11-20,Dresses,54.0,80.0,4320.0
2022-11-20,Accessories,197.0,15.0,2955.0
2022-11-21,T-Shirts,65.0,25.0,1625.0
2022-11-21,Jeans,77.0,60.0,4620.0
2022-11-21,Jackets,79.0,120.0,9480.0
2022-11-21,Dresses,31.0,80.0,2480.0
2022-11-21,Accessories,115.0,15.0,1725.0
2022-11-22,T-Shirts,71.0,25.0,1775.0
2022-11-22,Jeans,65.0,60.0,3900.0
2022-11-22,Jackets,84.0,120.0,10080.0
2022-11-22,Dresses,30.0,80.0,2400.0
2022-11-22,Accessories,79.0,15.0,1185.0
2022-11-23,T-Shirts,94.0,25.0,2350.0
2022-11-23,Jeans,90.0,60.0,5400.0
2022-11-23,Jackets,83.0,120.0,9960.0
2022-11-23,Dresses,32.0,80.0,2560.0
2022-11-23,Accessories,104.0,15.0,1560.0
2022-11-24,T-Shirts,91.0,25.0,2275.0
2022-11-24,Jeans,99.0,60.0,5940.0
2022-11-24,Jackets,86.0,120.0,10320.0
2022-11-24,Dresses,34.0,80.0,2720.0
2022-11-24,Accessories,124.0,15.0,1860.0
2022-11-25,T-Shirts,64.0,25.0,1600.0
2022-11-25,Jeans,74.0,60.0,4440.0
2022-11-25,Jackets,86.0,120.0,10320.0
2022-11-25,Dresses,30.0,80.0,2400.0
2022-11-25,Accessories,118.0,15.0,1770.0
2022-11-26,T-Shirts,113.0,25.0,2825.0
2022-11-26,Jeans,117.0,60.0,7020.0
2022-11-26,Jackets,129.0,120.0,15480.0
2022-11-26,Dresses,44.0,80.0,3520.0
2022-11-26,Accessories,167.0,15.0,2505.0
2022-11-27,T-Shirts,97.0,25.0,2425.0
2022-11-27,Jeans,134.0,60.0,8040.0
2022-11-27,Jackets,106.0,120.0,12720.0
2022-11-27,Dresses,53.0,80.0,4240.0
2022-11-27,Accessories,213.0,15.0,3195.0
2022-11-28,T-Shirts,73.0,25.0,1825.0
2022-11-28,Jeans,50.0,60.0,3000.0
2022-11-28,Jackets,83.0,120.0,9960.0
2022-11-28,Dresses,32.0,80.0,2560.0
2022-11-28,Accessories,107.0,15.0,1605.0
2022-11-29,T-Shirts,71.0,25.0,1775.0
2022-11-29,Jeans,95.0,60.0,5700.0
2022-11-29,Jackets,90.0,120.0,10800.0
2022-11-29,Dresses,29.0,80.0,2320.0
2022-11-29,Accessories,99.0,15.0,1485.0
2022-11-30,T-Shirts,73.0,25.0,1825.0
2022-11-30,Jeans,76.0,60.0,4560.0
2022-11-30,Jackets,89.0,120.0,10680.0
2022-11-30,Dresses,30.0,80.0,2400.0
2022-11-30,Accessories,129.0,15.0,1935.0
2022-12-01,T-Shirts,93.0,25.0,2325.0
2022-12-01,Jeans,87.0,60.0,5220.0
2022-12-01,Jackets,85.0,120.0,10200.0
2022-12-01,Dresses,31.0,80.0,2480.0
2022-12-01,Accessories,117.0,15.0,1755.0
2022-12-02,T-Shirts,87.0,25.0,2175.0
2022-12-02,Jeans,72.0,60.0,4320.0
2022-12-02,Jackets,86.0,120.0,10320.0
2022-12-02,Dresses,32.0,80.0,2560.0
2022-12-02,Accessories,115.0,15.0,1725.0
2022-12-03,T-Shirts,96.0,25.0,2400.0
2022-12-03,Jeans,124.0,60.0,7440.0
2022-12-03,Jackets,129.0,120.0,15480.0
2022-12-03,Dresses,50.0,80.0,4000.0
2022-12-03,Accessories,172.0,15.0,2580.0
2022-12-04,T-Shirts,131.0,25.0,3275.0
2022-12-04,Jeans,104.0,60.0,6240.0
2022-12-04,Jackets,148.0,120.0,17760.0
2022-12-04,Dresses,41.0,80.0,3280.0
2022-12-04,Accessories,193.0,15.0,2895.0
2022-12-05,T-Shirts,80.0,25.0,2000.0
2022-12-05,Jeans,70.0,60.0,4200.0
2022-12-05,Jackets,89.0,120.0,10680.0
2022-12-05,Dresses,35.0,80.0,2800.0
2022-12-05,Accessories,90.0,15.0,1350.0
2022-12-06,T-Shirts,81.0,25.0,2025.0
2022-12-06,Jeans,52.0,60.0,3120.0
2022-12-06,Jackets,79.0,120.0,9480.0
2022-12-06,Dresses,36.0,80.0,2880.0
2022-12-06,Accessories,114.0,15.0,1710.0
2022-12-07,T-Shirts,66.0,25.0,1650.0
2022-12-07,Jeans,77.0,60.0,4620.0
2022-12-07,Jackets,101.0,120.0,12120.0
2022-12-07,Dresses,27.0,80.0,2160.0
2022-12-07,Accessories,107.0,15.0,1605.0
2022-12-08,T-Shirts,90.0,25.0,2250.0
2022-12-08,Jeans,99.0,60.0,5940.0
2022-12-08,Jackets,86.0,120.0,10320.0
2022-12-08,Dresses,29.0,80.0,2320.0
2022-12-08,Accessories,153.0,15.0,2295.0
2022-12-09,T-Shirts,91.0,25.0,2275.0
2022-12-09,Jeans,86.0,60.0,5160.0
2022-12-09,Jackets,81.0,120.0,9720.0
2022-12-09,Dresses,32.0,80.0,2560.0
2022-12-09,Accessories,120.0,15.0,1800.0
2022-12-10,T-Shirts,119.0,25.0,2975.0
2022-12-10,Jeans,142.0,60.0,8520.0
2022-12-10,Jackets,139.0,120.0,16680.0
2022-12-10,Dresses,44.0,80.0,3520.0
2022-12-10,Accessories,214.0,15.0,3210.0
2022-12-11,T-Shirts,119.0,25.0,2975.0
2022-12-11,Jeans,130.0,60.0,7800.0
2022-12-11,Jackets,146.0,120.0,17520.0
2022-12-11,Dresses,44.0,80.0,3520.0
2022-12-11,Accessories,183.0,15.0,2745.0
2022-12-12,T-Shirts,72.0,25.0,1800.0
2022-12-12,Jeans,62.0,60.0,3720.0
2022-12-12,Jackets,89.0,120.0,10680.0
2022-12-12,Dresses,39.0,80.0,3120.0
2022-12-12,Accessories,96.0,15.0,1440.0
2022-12-13,T-Shirts,76.0,25.0,1900.0
2022-12-13,Jeans,86.0,60.0,5160.0
2022-12-13,Jackets,88.0,120.0,10560.0
2022-12-13,Dresses,32.0,80.0,2560.0
2022-12-13,Accessories,104.0,15.0,1560.0
2022-12-14,T-Shirts,79.0,25.0,1975.0
2022-12-14,Jeans,71.0,60.0,4260.0
2022-12-14,Jackets,71.0,120.0,8520.0
2022-12-14,Dresses,35.0,80.0,2800.0
2022-12-14,Accessories,137.0,15.0,2055.0
2022-12-15,T-Shirts,77.0,25.0,1925.0
2022-12-15,Jeans,82.0,60.0,4920.0
2022-12-15,Jackets,95.0,120.0,11400.0
2022-12-15,Dresses,33.0,80.0,2640.0
2022-12-15,Accessories,136.0,15.0,2040.0
2022-12-16,T-Shirts,74.0,25.0,1850.0
2022-12-16,Jeans,93.0,60.0,5580.0
2022-12-16,Jackets,89.0,120.0,10680.0
2022-12-16,Dresses,33.0,80.0,2640.0
2022-12-16,Accessories,105.0,15.0,1575.0
2022-12-17,T-Shirts,119.0,25.0,2975.0
2022-12-17,Jeans,106.0,60.0,6360.0
2022-12-17,Jackets,124.0,120.0,14880.0
2022-12-17,Dresses,45.0,80.0,3600.0
2022-12-17,Accessories,162.0,15.0,2430.0
2022-12-18,T-Shirts,144.0,25.0,3600.0
2022-12-18,Jeans,141.0,60.0,8460.0
2022-12-18,Jackets,152.0,120.0,18240.0
2022-12-18,Dresses,44.0,80.0,3520.0
2022-12-18,Accessories,186.0,15.0,2790.0
2022-12-19,T-Shirts,65.0,25.0,1625.0
2022-12-19,Jeans,72.0,60.0,4320.0
2022-12-19,Jackets,81.0,120.0,9720.0
2022-12-19,Dresses,36.0,80.0,2880.0
2022-12-19,Accessories,117.0,15.0,1755.0
2022-12-20,T-Shirts,86.0,25.0,2150.0
2022-12-20,Jeans,86.0,60.0,5160.0
2022-12-20,Jackets,104.0,120.0,12480.0
2022-12-20,Dresses,28.0,80.0,2240.0
2022-12-20,Accessories,141.0,15.0,2115.0
2022-12-21,T-Shirts,87.0,25.0,2175.0
2022-12-21,Jeans,69.0,60.0,4140.0
2022-12-21,Jackets,95.0,120.0,11400.0
2022-12-21,Dresses,33.0,80.0,2640.0
2022-12-21,Accessories,120.0,15.0,1800.0
2022-12-22,T-Shirts,69.0,25.0,1725.0
2022-12-22,Jeans,72.0,60.0,4320.0
2022-12-22,Jackets,,120.0,
2022-12-22,Dresses,32.0,80.0,2560.0
2022-12-22,Accessories,135.0,15.0,2025.0
2022-12-23,T-Shirts,70.0,25.0,1750.0
2022-12-23,Jeans,71.0,60.0,4260.0
2022-12-23,Jackets,95.0,120.0,11400.0
2022-12-23,Dresses,29.0,80.0,2320.0
2022-12-23,Accessories,117.0,15.0,1755.0
2022-12-24,T-Shirts,116.0,25.0,2900.0
2022-12-24,Jeans,121.0,60.0,7260.0
2022-12-24,Jackets,130.0,120.0,15600.0
2022-12-24,Dresses,51.0,80.0,4080.0
2022-12-24,Accessories,200.0,15.0,3000.0
2022-12-25,T-Shirts,126.0,25.0,3150.0
2022-12-25,Jeans,104.0,60.0,6240.0
2022-12-25,Jackets,129.0,120.0,15480.0
2022-12-25,Dresses,54.0,80.0,4320.0
2022-12-25,Accessories,205.0,15.0,3075.0
2022-12-26,T-Shirts,65.0,25.0,1625.0
2022-12-26,Jeans,83.0,60.0,4980.0
2022-12-26,Jackets,73.0,120.0,8760.0
2022-12-26,Dresses,33.0,80.0,2640.0
2022-12-26,Accessories,151.0,15.0,2265.0
2022-12-27,T-Shirts,69.0,25.0,1725.0
2022-12-27,Jeans,71.0,60.0,4260.0
2022-12-27,Jackets,93.0,120.0,11160.0
2022-12-27,Dresses,28.0,80.0,2240.0
2022-12-27,Accessories,115.0,15.0,1725.0
2022-12-28,T-Shirts,83.0,25.0,2075.0
2022-12-28,Jeans,73.0,60.0,4380.0
2022-12-28,Jackets,86.0,120.0,10320.0
2022-12-28,Dresses,35.0,80.0,2800.0
2022-12-28,Accessories,130.0,15.0,1950.0
2022-12-29,T-Shirts,80.0,25.0,2000.0
2022-12-29,Jeans,76.0,60.0,4560.0
2022-12-29,Jackets,91.0,120.0,10920.0
2022-12-29,Dresses,32.0,80.0,2560.0
2022-12-29,Accessories,130.0,15.0,1950.0
2022-12-30,T-Shirts,73.0,25.0,1825.0
2022-12-30,Jeans,78.0,60.0,4680.0
2022-12-30,Jackets,81.0,120.0,9720.0
2022-12-30,Dresses,33.0,80.0,2640.0
2022-12-30,Accessories,112.0,15.0,1680.0
2022-12-31,T-Shirts,101.0,25.0,2525.0
2022-12-31,Jeans,124.0,60.0,7440.0
2022-12-31,Jackets,135.0,120.0,16200.0
2022-12-31,Dresses,52.0,80.0,4160.0
2022-12-31,Accessories,177.0,15.0,2655.0
2023-01-01,T-Shirts,67.0,25.0,1675.0
2023-01-01,Jeans,71.0,60.0,4260.0
2023-01-01,Jackets,76.0,120.0,9120.0
2023-01-01,Dresses,25.0,80.0,2000.0
2023-01-01,Accessories,105.0,15.0,1575.0
2023-01-02,T-Shirts,45.0,25.0,1125.0
2023-01-02,Jeans,44.0,60.0,2640.0
2023-01-02,Jackets,40.0,120.0,4800.0
2023-01-02,Dresses,18.0,80.0,1440.0
2023-01-02,Accessories,86.0,15.0,1290.0
2023-01-03,T-Shirts,41.0,25.0,1025.0
2023-01-03,Jeans,40.0,60.0,2400.0
2023-01-03,Jackets,50.0,120.0,6000.0
2023-01-03,Dresses,18.0,80.0,1440.0
2023-01-03,Accessories,78.0,15.0,1170.0
2023-01-04,T-Shirts,37.0,25.0,925.0
2023-01-04,Jeans,49.0,60.0,2940.0
2023-01-04,Jackets,51.0,120.0,6120.0
2023-01-04,Dresses,18.0,80.0,1440.0
2023-01-04,Accessories,72.0,15.0,1080.0
2023-01-05,T-Shirts,48.0,25.0,1200.0
2023-01-05,Jeans,49.0,60.0,2940.0
2023-01-05,Jackets,44.0,120.0,5280.0
2023-01-05,Dresses,19.0,80.0,1520.0
2023-01-05,Accessories,68.0,15.0,1020.0
2023-01-06,T-Shirts,43.0,25.0,1075.0
2023-01-06,Jeans,45.0,60.0,2700.0
2023-01-06,Jackets,48.0,120.0,5760.0
2023-01-06,Dresses,20.0,80.0,1600.0
2023-01-06,Accessories,68.0,15.0,1020.0
2023-01-07,T-Shirts,56.0,25.0,1400.0
2023-01-07,Jeans,63.0,60.0,3780.0
2023-01-07,Jackets,75.0,120.0,9000.0
2023-01-07,Dresses,30.0,80.0,2400.0
2023-01-07,Accessories,111.0,15.0,1665.0
2023-01-08,T-Shirts,58.0,25.0,1450.0
2023-01-08,Jeans,89.0,60.0,5340.0
2023-01-08,Jackets,75.0,120.0,9000.0
2023-01-08,Dresses,30.0,80.0,2400.0
2023-01-08,Accessories,102.0,15.0,1530.0
2023-01-09,T-Shirts,46.0,25.0,1150.0
2023-01-09,Jeans,49.0,60.0,2940.0
2023-01-09,Jackets,54.0,120.0,6480.0
2023-01-09,Dresses,20.0,80.0,1600.0
2023-01-09,Accessories,76.0,15.0,1140.0
2023-01-10,T-Shirts,41.0,25.0,1025.0
2023-01-10,Jeans,41.0,60.0,2460.0
2023-01-10,Jackets,50.0,120.0,6000.0
2023-01-10,Dresses,19.0,80.0,1520.0
2023-01-10,Accessories,67.0,15.0,1005.0
2023-01-11,T-Shirts,48.0,25.0,1200.0
2023-01-11,Jeans,53.0,60.0,3180.0
2023-01-11,Jackets,45.0,120.0,5400.0
2023-01-11,Dresses,17.0,80.0,1360.0
2023-01-11,Accessories,68.0,15.0,1020.0
2023-01-12,T-Shirts,45.0,25.0,1125.0
2023-01-12,Jeans,41.0,60.0,2460.0
2023-01-12,Jackets,55.0,120.0,6600.0
2023-01-12,Dresses,19.0,80.0,1520.0
2023-01-12,Accessories,69.0,15.0,1035.0
2023-01-13,T-Shirts,36.0,25.0,900.0
2023-01-13,Jeans,36.0,60.0,2160.0
2023-01-13,Jackets,50.0,120.0,6000.0
2023-01-13,Dresses,15.0,80.0,1200.0
2023-01-13,Accessories,77.0,15.0,1155.0
2023-01-14,T-Shirts,64.0,25.0,1600.0
2023-01-14,Jeans,96.0,60.0,5760.0
2023-01-14,Jackets,88.0,120.0,10560.0
2023-01-14,Dresses,27.0,80.0,2160.0
2023-01-14,Accessories,103.0,15.0,1545.0
2023-01-15,T-Shirts,72.0,25.0,1800.0
2023-01-15,Jeans,82.0,60.0,4920.0
2023-01-15,Jackets,64.0,120.0,7680.0
2023-01-15,Dresses,23.0,80.0,1840.0
2023-01-15,Accessories,97.0,15.0,1455.0
2023-01-16,T-Shirts,46.0,25.0,1150.0
2023-01-16,Jeans,47.0,60.0,2820.0
2023-01-16,Jackets,54.0,120.0,6480.0
2023-01-16,Dresses,16.0,80.0,1280.0
2023-01-16,Accessories,51.0,15.0,765.0
2023-01-17,T-Shirts,47.0,25.0,1175.0
2023-01-17,Jeans,39.0,60.0,2340.0
2023-01-17,Jackets,41.0,120.0,4920.0
2023-01-17,Dresses,18.0,80.0,1440.0
2023-01-17,Accessories,76.0,15.0,1140.0
2023-01-18,T-Shirts,43.0,25.0,1075.0
2023-01-18,Jeans,42.0,60.0,2520.0
2023-01-18,Jackets,49.0,120.0,5880.0
2023-01-18,Dresses,18.0,80.0,1440.0
2023-01-18,Accessories,,15.0,
2023-01-19,T-Shirts,40.0,25.0,1000.0
2023-01-19,Jeans,48.0,60.0,2880.0
2023-01-19,Jackets,51.0,120.0,6120.0
2023-01-19,Dresses,18.0,80.0,1440.0
2023-01-19,Accessories,61.0,15.0,915.0
2023-01-20,T-Shirts,42.0,25.0,1050.0
2023-01-20,Jeans,31.0,60.0,1860.0
2023-01-20,Jackets,50.0,120.0,6000.0
2023-01-20,Dresses,20.0,80.0,1600.0
2023-01-20,Accessories,58.0,15.0,870.0
2023-01-21,T-Shirts,61.0,25.0,1525.0
2023-01-21,Jeans,70.0,60.0,4200.0
2023-01-21,Jackets,82.0,120.0,9840.0
2023-01-21,Dresses,27.0,80.0,2160.0
2023-01-21,Accessories,96.0,15.0,1440.0
2023-01-22,T-Shirts,50.0,25.0,1250.0
2023-01-22,Jeans,68.0,60.0,4080.0
2023-01-22,Jackets,87.0,120.0,10440.0
2023-01-22,Dresses,28.0,80.0,2240.0
2023-01-22,Accessories,104.0,15.0,1560.0
2023-01-23,T-Shirts,45.0,25.0,1125.0
2023-01-23,Jeans,44.0,60.0,2640.0
2023-01-23,Jackets,46.0,120.0,5520.0
2023-01-23,Dresses,20.0,80.0,1600.0
2023-01-23,Accessories,71.0,15.0,1065.0
2023-01-24,T-Shirts,43.0,25.0,1075.0
2023-01-24,Jeans,39.0,60.0,2340.0
2023-01-24,Jackets,55.0,120.0,6600.0
2023-01-24,Dresses,19.0,80.0,1520.0
2023-01-24,Accessories,65.0,15.0,975.0
2023-01-25,T-Shirts,48.0,25.0,1200.0
2023-01-25,Jeans,,60.0,
2023-01-25,Jackets,47.0,120.0,5640.0
2023-01-25,Dresses,17.0,80.0,1360.0
2023-01-25,Accessories,55.0,15.0,825.0
2023-01-26,T-Shirts,46.0,25.0,1150.0
2023-01-26,Jeans,34.0,60.0,2040.0
2023-01-26,Jackets,45.0,120.0,5400.0
2023-01-26,Dresses,15.0,80.0,1200.0
2023-01-26,Accessories,69.0,15.0,1035.0
2023-01-27,T-Shirts,43.0,25.0,1075.0
2023-01-27,Jeans,43.0,60.0,2580.0
2023-01-27,Jackets,46.0,120.0,5520.0
2023-01-27,Dresses,17.0,80.0,1360.0
2023-01-27,Accessories,73.0,15.0,1095.0
2023-01-28,T-Shirts,61.0,25.0,1525.0
2023-01-28,Jeans,70.0,60.0,4200.0
2023-01-28,Jackets,70.0,120.0,8400.0
2023-01-28,Dresses,28.0,80.0,2240.0
2023-01-28,Accessories,121.0,15.0,1815.0
2023-01-29,T-Shirts,70.0,25.0,1750.0
2023-01-29,Jeans,64.0,60.0,3840.0
2023-01-29,Jackets,77.0,120.0,9240.0
2023-01-29,Dresses,27.0,80.0,2160.0
2023-01-29,Accessories,105.0,15.0,1575.0
2023-01-30,T-Shirts,42.0,25.0,1050.0
2023-01-30,Jeans,44.0,60.0,2640.0
2023-01-30,Jackets,51.0,120.0,6120.0
2023-01-30,Dresses,17.0,80.0,1360.0
2023-01-30,Accessories,62.0,15.0,930.0
2023-01-31,T-Shirts,37.0,25.0,925.0
2023-01-31,Jeans,35.0,60.0,2100.0
2023-01-31,Jackets,45.0,120.0,5400.0
2023-01-31,Dresses,19.0,80.0,1520.0
2023-01-31,Accessories,63.0,15.0,945.0
2023-02-01,T-Shirts,46.0,25.0,1150.0
2023-02-01,Jeans,45.0,60.0,2700.0
2023-02-01,Jackets,42.0,120.0,5040.0
2023-02-01,Dresses,19.0,80.0,1520.0
2023-02-01,Accessories,76.0,15.0,1140.0
2023-02-02,T-Shirts,39.0,25.0,975.0
2023-02-02,Jeans,47.0,60.0,2820.0
2023-02-02,Jackets,47.0,120.0,5640.0
2023-02-02,Dresses,19.0,80.0,1520.0
2023-02-02,Accessories,60.0,15.0,900.0
2023-02-03,T-Shirts,35.0,25.0,875.0
2023-02-03,Jeans,42.0,60.0,2520.0
2023-02-03,Jackets,50.0,120.0,6000.0
2023-02-03,Dresses,18.0,80.0,1440.0
2023-02-03,Accessories,61.0,15.0,915.0
2023-02-04,T-Shirts,63.0,25.0,1575.0
2023-02-04,Jeans,70.0,60.0,4200.0
2023-02-04,Jackets,75.0,120.0,9000.0
2023-02-04,Dresses,28.0,80.0,2240.0
2023-02-04,Accessories,97.0,15.0,1455.0
2023-02-05,T-Shirts,74.0,25.0,1850.0
2023-02-05,Jeans,57.0,60.0,3420.0
2023-02-05,Jackets,78.0,120.0,9360.0
2023-02-05,Dresses,31.0,80.0,2480.0
2023-02-05,Accessories,111.0,15.0,1665.0
2023-02-06,T-Shirts,43.0,25.0,1075.0
2023-02-06,Jeans,42.0,60.0,2520.0
2023-02-06,Jackets,54.0,120.0,6480.0
2023-02-06,Dresses,16.0,80.0,1280.0
2023-02-06,Accessories,62.0,15.0,930.0
2023-02-07,T-Shirts,42.0,25.0,1050.0
2023-02-07,Jeans,52.0,60.0,3120.0
2023-02-07,Jackets,52.0,120.0,6240.0
2023-02-07,Dresses,17.0,80.0,1360.0
2023-02-07,Accessories,68.0,15.0,1020.0
2023-02-08,T-Shirts,41.0,25.0,1025.0
2023-02-08,Jeans,41.0,60.0,2460.0
2023-02-08,Jackets,,120.0,
2023-02-08,Dresses,16.0,80.0,1280.0
2023-02-08,Accessories,83.0,15.0,1245.0
2023-02-09,T-Shirts,48.0,25.0,1200.0
2023-02-09,Jeans,51.0,60.0,3060.0
2023-02-09,Jackets,48.0,120.0,5760.0
2023-02-09,Dresses,18.0,80.0,1440.0
2023-02-09,Accessories,59.0,15.0,885.0
2023-02-10,T-Shirts,41.0,25.0,1025.0
2023-02-10,Jeans,48.0,60.0,2880.0
2023-02-10,Jackets,55.0,120.0,6600.0
2023-02-10,Dresses,17.0,80.0,1360.0
2023-02-10,Accessories,67.0,15.0,1005.0
2023-02-11,T-Shirts,65.0,25.0,1625.0
2023-02-11,Jeans,55.0,60.0,3300.0
2023-02-11,Jackets,79.0,120.0,9480.0
2023-02-11,Dresses,26.0,80.0,2080.0
2023-02-11,Accessories,103.0,15.0,1545.0
2023-02-12,T-Shirts,63.0,25.0,1575.0
2023-02-12,Jeans,61.0,60.0,3660.0
2023-02-12,Jackets,76.0,120.0,9120.0
2023-02-12,Dresses,28.0,80.0,2240.0
2023-02-12,Accessories,101.0,15.0,1515.0
2023-02-13,T-Shirts,40.0,25.0,1000.0
2023-02-13,Jeans,47.0,60.0,2820.0
2023-02-13,Jackets,57.0,120.0,6840.0
2023-02-13,Dresses,19.0,80.0,1520.0
2023-02-13,Accessories,78.0,15.0,1170.0
2023-02-14,T-Shirts,37.0,25.0,925.0
2023-02-14,Jeans,46.0,60.0,2760.0
2023-02-14,Jackets,46.0,120.0,5520.0
2023-02-14,Dresses,16.0,80.0,1280.0
2023-02-14,Accessories,65.0,15.0,975.0
2023-02-15,T-Shirts,50.0,25.0,1250.0
2023-02-15,Jeans,51.0,60.0,3060.0
2023-02-15,Jackets,51.0,120.0,6120.0
2023-02-15,Dresses,16.0,80.0,1280.0
2023-02-15,Accessories,69.0,15.0,1035.0
2023-02-16,T-Shirts,45.0,25.0,1125.0
2023-02-16,Jeans,46.0,60.0,2760.0
2023-02-16,Jackets,43.0,120.0,5160.0
2023-02-16,Dresses,17.0,80.0,1360.0
2023-02-16,Accessories,70.0,15.0,1050.0
2023-02-17,T-Shirts,47.0,25.0,1175.0
2023-02-17,Jeans,32.0,60.0,1920.0
2023-02-17,Jackets,50.0,120.0,6000.0
2023-02-17,Dresses,19.0,80.0,1520.0
2023-02-17,Accessories,77.0,15.0,1155.0
2023-02-18,T-Shirts,71.0,25.0,1775.0
2023-02-18,Jeans,73.0,60.0,4380.0
2023-02-18,Jackets,71.0,120.0,8520.0
2023-02-18,Dresses,24.0,80.0,1920.0
2023-02-18,Accessories,101.0,15.0,1515.0
2023-02-19,T-Shirts,74.0,25.0,1850.0
2023-02-19,Jeans,80.0,60.0,4800.0
2023-02-19,Jackets,81.0,120.0,9720.0
2023-02-19,Dresses,29.0,80.0,2320.0
2023-02-19,Accessories,111.0,15.0,1665.0
2023-02-20,T-Shirts,41.0,25.0,1025.0
2023-02-20,Jeans,44.0,60.0,2640.0
2023-02-20,Jackets,57.0,120.0,6840.0
2023-02-20,Dresses,17.0,80.0,1360.0
2023-02-20,Accessories,84.0,15.0,1260.0
2023-02-21,T-Shirts,42.0,25.0,1050.0
2023-02-21,Jeans,53.0,60.0,3180.0
2023-02-21,Jackets,45.0,120.0,5400.0
2023-02-21,Dresses,20.0,80.0,1600.0
2023-02-21,Accessories,65.0,15.0,975.0
2023-02-22,T-Shirts,37.0,25.0,925.0
2023-02-22,Jeans,46.0,60.0,2760.0
2023-02-22,Jackets,55.0,120.0,6600.0
2023-02-22,Dresses,17.0,80.0,1360.0
2023-02-22,Accessories,59.0,15.0,885.0
2023-02-23,T-Shirts,44.0,25.0,1100.0
2023-02-23,Jeans,45.0,60.0,2700.0
2023-02-23,Jackets,53.0,120.0,6360.0
2023-02-23,Dresses,20.0,80.0,1600.0
2023-02-23,Accessories,70.0,15.0,1050.0
2023-02-24,T-Shirts,53.0,25.0,1325.0
2023-02-24,Jeans,47.0,60.0,2820.0
2023-02-24,Jackets,49.0,120.0,5880.0
2023-02-24,Dresses,16.0,80.0,1280.0
2023-02-24,Accessories,69.0,15.0,1035.0
2023-02-25,T-Shirts,64.0,25.0,1600.0
2023-02-25,Jeans,77.0,60.0,4620.0
2023-02-25,Jackets,79.0,120.0,9480.0
2023-02-25,Dresses,26.0,80.0,2080.0
2023-02-25,Accessories,109.0,15.0,1635.0
2023-02-26,T-Shirts,72.0,25.0,1800.0
2023-02-26,Jeans,82.0,60.0,4920.0
2023-02-26,Jackets,82.0,120.0,9840.0
2023-02-26,Dresses,30.0,80.0,2400.0
2023-02-26,Accessories,107.0,15.0,1605.0
2023-02-27,T-Shirts,46.0,25.0,1150.0
2023-02-27,Jeans,53.0,60.0,3180.0
2023-02-27,Jackets,46.0,120.0,5520.0
2023-02-27,Dresses,18.0,80.0,1440.0
2023-02-27,Accessories,65.0,15.0,975.0
2023-02-28,T-Shirts,46.0,25.0,1150.0
2023-02-28,Jeans,53.0,60.0,3180.0
2023-02-28,Jackets,49.0,120.0,5880.0
2023-02-28,Dresses,15.0,80.0,1200.0
2023-02-28,Accessories,68.0,15.0,1020.0
2023-03-01,T-Shirts,98.0,25.0,2450.0
2023-03-01,Jeans,49.0,60.0,2940.0
2023-03-01,Jackets,13.0,120.0,1560.0
2023-03-01,Dresses,37.0,80.0,2960.0
2023-03-01,Accessories,61.0,15.0,915.0
2023-03-02,T-Shirts,94.0,25.0,2350.0
2023-03-02,Jeans,40.0,60.0,2400.0
2023-03-02,Jackets,15.0,120.0,1800.0
2023-03-02,Dresses,40.0,80.0,3200.0
2023-03-02,Accessories,66.0,15.0,990.0
2023-03-03,T-Shirts,83.0,25.0,2075.0
2023-03-03,Jeans,45.0,60.0,2700.0
2023-03-03,Jackets,12.0,120.0,1440.0
2023-03-03,Dresses,42.0,80.0,3360.0
2023-03-03,Accessories,73.0,15.0,1095.0
2023-03-04,T-Shirts,123.0,25.0,3075.0
2023-03-04,Jeans,85.0,60.0,5100.0
2023-03-04,Jackets,19.0,120.0,2280.0
2023-03-04,Dresses,61.0,80.0,4880.0
2023-03-04,Accessories,100.0,15.0,1500.0
